error_rate,unauthorized_rate,throttle_rate,forbidden_rate,success_rate,requests_per_route,avg_gap_seconds,min_gap_seconds,latency_std,post_ratio,login_ratio,unique_status_codes,avg_latency,max_latency,unique_routes,route_entropy,route_switches_ratio,repeated_route_ratio,prev_requests_per_route,delta_requests_per_route,rolling2_unique_routes,rolling2_route_entropy,rolling2_error_rate
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.004980665508197832,-0.2955461342731586,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,1.7954882486981762,-0.47059640697982164,-1.0892720250589611,-1.1573853171373327,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
1.3391445155948083,0.7930520958972119,-0.18791252636494324,2.296930394669529,-1.339144515594808,0.654441824845341,1.2553487446337988,1.3632526288276794,1.5280936326426007,-1.0308980572283277,-0.7160084162644437,0.9368966388959227,-1.0704055993595274,-0.3252647267857164,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,1.4753060089981742,-1.4416462248235682,1.9207340737825054,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.5987449568736829,-0.7710436144740823,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.8251420652668883,-0.9493551695494287,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,1.7954882486981762,-0.47059640697982164,0.5332405850923435,0.12051416090264958,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,-0.032752185890669715,-0.3252647267857164,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,0.2573098809909676,0.35420884929596663,-0.48472588157547997,0.12411014688449334,-0.7160084162644437,-0.47059640697982164,-1.7873297759380107,-1.6328827973382565,0.9310073135317738,1.249280248788627,1.7131382396548132,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,0.16657907520525567,0.2624775966112654,1.2462989006520693,0.12411014688449334,-0.7160084162644437,-0.47059640697982164,-1.7307304988397094,-0.9493551695494287,0.9310073135317738,1.249280248788627,1.7131382396548132,-0.5750334075034396,-0.019935925005263855,-0.3627872483784474,3.0800693696997223,3.028386999459736,-0.29857118890050577
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.5332405850923435,0.12051416090264958,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-1.1647377278566962,-1.2168225021624484,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.34457632809800576,-0.028078801660139072,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.13764110138248742,0.3429421082695964,-0.18791252636494324,-0.29209083402356484,0.1376411013824874,0.11904862005236927,0.756329312812383,-0.3979874227185831,-0.5491361060304585,-0.26096958836672124,0.12107342216759749,0.9368966388959227,-0.9130596090262496,-0.9493551695494287,0.9310073135317738,1.092975023665355,1.7131382396548132,0.791722847536536,0.6962640004671149,-0.5293961002099332,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
1.3391445155948083,-0.557007854995456,-0.18791252636494324,2.296930394669529,-1.339144515594808,-0.41634458474060243,-0.26892879256616153,-0.17783241627530025,0.07886358240558256,0.12411014688449334,-0.7160084162644437,0.9368966388959227,0.061579942606499155,0.031358383364976386,0.9310073135317738,1.249280248788627,1.7131382396548132,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
1.3391445155948083,-0.557007854995456,6.721310192350224,-0.29209083402356484,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-1.9571276072329147,-1.8409129449261605,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.570973436491211,0.1502327534152073,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-1.5797990932442392,-1.5437270198005832,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,0.16178644414444412,-0.5293961002099332,1.2247528509880161,1.5443194603113615,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,0.654441824845341,0.49320997603381855,0.5927101062761897,0.3204019241117522,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.39121427417991145,-0.23610894924804318,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,1.4753060089981742,-1.4416462248235682,1.9207340737825054,-2.485880186435396,-0.798501961727408,-0.9722514237382158
1.3391445155948083,2.1431120467898803,-0.18791252636494324,-0.29209083402356484,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,-0.10821788868840482,-0.38470191181083185,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,1.2247528509880161,1.752757345730688,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,1.4368103562052226,1.546715134197082,-0.08216197873186387,-1.0308980572283277,-0.7160084162644437,0.9368966388959227,-0.7308099367697194,-0.6521692444238514,0.9310073135317738,1.249280248788627,1.7131382396548132,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
1.3391445155948083,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,1.7954882486981762,-0.47059640697982164,-1.3911348362499014,-1.3951340572377946,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,1.2878976130696944,0.7148860111538041,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.08044636830593294,-0.23610894924804318,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,1.7954882486981762,-0.47059640697982164,-0.5232792540759479,-0.7116064294489669,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,0.11904862005236927,1.03759481074809,-0.3062561700338819,2.9217698642871994,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.7998610548296469,0.952634751254266,0.9310073135317738,1.092975023665355,1.7131382396548132,0.791722847536536,-1.4416462248235682,1.4307080389840177,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,0.654441824845341,2.1263644801766333,2.243872654600811,-0.2834439301536719,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.7874092138680207,-0.7710436144740823,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,1.4753060089981742,-1.4416462248235682,1.9207340737825054,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,0.654441824845341,3.3784496000194575,3.509763941649687,0.48142748524919865,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.023847091207631607,0.1502327534152073,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,1.4753060089981742,-1.4416462248235682,1.9207340737825054,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.29688214568274257,-0.5332948743736204,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,-1.1270048764578287,-1.1871039096498905,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
1.3391445155948083,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.7596376934855488,0.29882571597799595,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,1.4368103562052226,1.546715134197082,1.2060425103677075,0.12411014688449334,0.5397399162168662,-0.47059640697982164,-1.3345355591516002,-0.6521692444238514,0.9310073135317738,1.249280248788627,1.7131382396548132,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,2.1263644801766333,2.243872654600811,0.5619402658179219,0.12411014688449334,0.5397399162168662,0.9368966388959227,0.9294355247804528,0.8931975662291506,0.9310073135317738,1.249280248788627,1.7131382396548132,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.14595074008727235,-0.41442050432338956,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,1.7224695156126244
1.3391445155948083,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,1.7954882486981762,-0.47059640697982164,-1.0515391736600936,-1.1276667246247751,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,1.7954882486981762,-0.47059640697982164,0.3068434766991382,-0.0577973941726968,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
0.2316106795536386,-0.557007854995456,-0.18791252636494324,2.296930394669529,-0.23161067955363845,-0.41634458474060243,0.9287178438052357,1.0330201191627553,-0.041905588447502265,0.12411014688449334,-0.7160084162644437,0.9368966388959227,-0.9383406194634909,-0.80076220698664,0.9310073135317738,1.249280248788627,1.7131382396548132,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
1.3391445155948083,-0.557007854995456,-0.18791252636494324,4.885951623362622,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,-1.7307304988397094,-1.6626013898508143,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,-0.22141644288500745,-0.47385768934850503,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,0.570973436491211,0.1502327534152073,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,-1.1270048764578287,-1.1871039096498905,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,0.654441824845341,-0.12375950330902245,-0.03106241197977836,0.642453046386645,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.5143741593929098,0.5960116411035733,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,1.4753060089981742,-0.37269111217822665,0.9406820041855298,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
1.3391445155948083,2.1431120467898803,-0.18791252636494324,-0.29209083402356484,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,0.6087062878900786,0.17995134592776504,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,0.2970945916321632,0.37290874929197676,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.9760734708623584,-1.0682295395996597,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,0.6962640004671149,-1.019422135008421,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,1.2791183509973145,-0.7160084162644437,-0.47059640697982164,0.7219048420866813,0.26910712346543825,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,1.2247528509880161,1.752757345730688,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.9760734708623584,-1.0682295395996597,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-2.2967232698227225,-2.10838027753918,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,0.6962640004671149,-1.019422135008421,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,0.11904862005236927,1.7362220152980719,1.8219088922511855,0.48303774086057305,-0.26096958836672124,0.12107342216759749,-0.47059640697982164,0.10572737874317426,0.38798149351566913,0.9310073135317738,1.092975023665355,1.7131382396548132,0.791722847536536,-0.37269111217822665,0.45065596938704217,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
1.3391445155948083,-0.557007854995456,6.721310192350224,-0.29209083402356484,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,0.910569099081019,0.4177000860282269,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-1.4416462248235682,0.9406820041855298,-2.485880186435396,-0.798501961727408,-0.9722514237382158
-0.8759231564875312,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,0.8759231564875312,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.7119435110702856,-0.8601993920117555,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,-0.37269111217822665,-0.03937006541144554,-0.6305636677236899,-0.798501961727408,-0.9722514237382158
0.8469564788581126,0.6429254293579473,-0.18791252636494324,0.2831896829920406,-0.8469564788581122,0.9221384272418268,-0.12829604359830804,-0.5080649259402246,0.9725554467184103,-0.004326765412852317,-0.1579538573097495,3.7518827306474116,-0.04935464050617135,0.7446046036663619,4.022750119248596,3.1144205666916562,1.1200213023043126,1.7033037521131535,-1.4416462248235682,2.165747091181749,-2.485880186435396,-0.798501961727408,-0.9722514237382158
1.3391445155948083,-0.557007854995456,-0.18791252636494324,-0.29209083402356484,-1.339144515594808,-0.41634458474060243,-0.6137058545518668,-0.5264111764771647,-0.686007832997288,-1.0308980572283277,-0.7160084162644437,-0.47059640697982164,-0.259149294283875,-0.5035762818610627,-0.6148640893266373,-0.6638804014350157,-0.6593295097471885,-0.5750334075034396,0.16178644414444412,-0.5293961002099332,1.2247528509880161,1.5443194603113615,-0.9722514237382158
